# CVS $Revision: 12957 $ $Author: jbaril $ -- Sun Jul  6 20:02:09 2014 -- reformated by prettylst.pl v1.51 (build 23662)
SOURCELONG:Advanced Class Guide	SOURCESHORT:ACG	SOURCEWEB:http://paizo.com/products/btpy92zi	SOURCEDATE:2014-08
# Original Entry by: Stefan Radermacher

# Bloodrager Spells
# Spell Name			Classes of caster
Web Bolt.MOD			CLASSES:Bloodrager=1
Windy Escape.MOD			CLASSES:Bloodrager=1
Winter Feathers.MOD		CLASSES:Bloodrager=1

Ablative Barrier.MOD		CLASSES:Bloodrager=2
Acid Arrow.MOD			CLASSES:Bloodrager=2
Animal Aspect.MOD			CLASSES:Bloodrager=2
Bear's Endurance.MOD		CLASSES:Bloodrager=2
Blindness/Deafness.MOD		CLASSES:Bloodrager=2
Blood Blaze.MOD			CLASSES:Bloodrager=2
Boiling Blood.MOD			CLASSES:Bloodrager=2
Brow Gasher.MOD			CLASSES:Bloodrager=2
Bullet Shield.MOD			CLASSES:Bloodrager=2
Bull's Strength.MOD		CLASSES:Bloodrager=2
Burning Gaze.MOD			CLASSES:Bloodrager=2
Cat's Grace.MOD			CLASSES:Bloodrager=2
Certain Grip.MOD			CLASSES:Bloodrager=2
Daze Monster.MOD			CLASSES:Bloodrager=2
Death from Below.MOD		CLASSES:Bloodrager=2
Defensive Shock.MOD		CLASSES:Bloodrager=2
Delay Pain.MOD			CLASSES:Bloodrager=2
Disfiguring Touch.MOD		CLASSES:Bloodrager=2
Dust of Twilight.MOD		CLASSES:Bloodrager=2
Eagle's Splendor.MOD		CLASSES:Bloodrager=2
Elemental Touch.MOD		CLASSES:Bloodrager=2
Extreme Flexibility.MOD		CLASSES:Bloodrager=2
False Life.MOD			CLASSES:Bloodrager=2
Fire Breath.MOD			CLASSES:Bloodrager=2
Flaming Sphere.MOD		CLASSES:Bloodrager=2
Frigid Touch.MOD			CLASSES:Bloodrager=2
Ghoul Touch.MOD			CLASSES:Bloodrager=2
Glitterdust.MOD			CLASSES:Bloodrager=2
Gust of Wind.MOD			CLASSES:Bloodrager=2
Gusting Sphere.MOD		CLASSES:Bloodrager=2
Imbue With Elemental Might.MOD	CLASSES:Bloodrager=2
Mirror Image.MOD			CLASSES:Bloodrager=2
Protection from Arrows.MOD	CLASSES:Bloodrager=2
Pyrotechnics.MOD			CLASSES:Bloodrager=2
Resist Energy.MOD			CLASSES:Bloodrager=2
Scorching Ray.MOD			CLASSES:Bloodrager=2
See Invisibility.MOD		CLASSES:Bloodrager=2
Shatter.MOD				CLASSES:Bloodrager=2
Slipstream				CLASSES:Bloodrager=2
Spider Climb.MOD			CLASSES:Bloodrager=2
Steal Breath			CLASSES:Bloodrager=2
Stone Call.MOD			CLASSES:Bloodrager=2
Touch of Idiocy.MOD		CLASSES:Bloodrager=2
Unshakable Chill.MOD		CLASSES:Bloodrager=2

Animal Aspect (Greater).MOD	CLASSES:Bloodrager=3
Aqueous Orb.MOD			CLASSES:Bloodrager=3
Beast Shape I.MOD			CLASSES:Bloodrager=3
Blood Biography.MOD		CLASSES:Bloodrager=3
Burrow.MOD				CLASSES:Bloodrager=3
Burst of Speed.MOD		CLASSES:Bloodrager=3
Chain of Perdition.MOD		CLASSES:Bloodrager=3
Cloak of Winds.MOD		CLASSES:Bloodrager=3
Countless Eyes.MOD		CLASSES:Bloodrager=3
Draconic Reservoir.MOD		CLASSES:Bloodrager=3
Elemental Aura.MOD		CLASSES:Bloodrager=3
Eruptive Pustules.MOD		CLASSES:Bloodrager=3
Excruciating Deformation.MOD	CLASSES:Bloodrager=3
Fire Trail.MOD			CLASSES:Bloodrager=3
Fireball.MOD			CLASSES:Bloodrager=3
Firestream.MOD			CLASSES:Bloodrager=3
Flame Arrow.MOD			CLASSES:Bloodrager=3
Fly.MOD				CLASSES:Bloodrager=3
Force Hook Charge.MOD		CLASSES:Bloodrager=3
Force Punch.MOD			CLASSES:Bloodrager=3
Gloomblind Bolts.MOD		CLASSES:Bloodrager=3
Haste.MOD				CLASSES:Bloodrager=3
Heroism.MOD				CLASSES:Bloodrager=3
Hydraulic Torrent.MOD		CLASSES:Bloodrager=3
Keen Edge.MOD			CLASSES:Bloodrager=3
Lightning Bolt.MOD		CLASSES:Bloodrager=3
Locate Weakness.MOD		CLASSES:Bloodrager=3
Magic Weapon (Greater).MOD	CLASSES:Bloodrager=3
Monstrous Physique I.MOD	CLASSES:Bloodrager=3
Pain Strike.MOD			CLASSES:Bloodrager=3
Paragon Surge.MOD			CLASSES:Bloodrager=3
Phantom Steed.MOD			CLASSES:Bloodrager=3
Protection from Energy.MOD	CLASSES:Bloodrager=3
Rage.MOD				CLASSES:Bloodrager=3
Raging Rubble.MOD			CLASSES:Bloodrager=3
Ray of Exhaustion.MOD		CLASSES:Bloodrager=3
Resinous Skin.MOD			CLASSES:Bloodrager=3
Sleet Storm.MOD			CLASSES:Bloodrager=3
Slow.MOD				CLASSES:Bloodrager=3
Stinking Cloud.MOD		CLASSES:Bloodrager=3
Undead Anatomy I.MOD		CLASSES:Bloodrager=3
Vampiric Touch.MOD		CLASSES:Bloodrager=3
Versatile Weapon.MOD		CLASSES:Bloodrager=3
Vision of Hell.MOD		CLASSES:Bloodrager=3
Water Breathing.MOD		CLASSES:Bloodrager=3
Wind Wall.MOD			CLASSES:Bloodrager=3

Absorbing Inhalation.MOD	CLASSES:Bloodrager=4
Ball Lightning.MOD		CLASSES:Bloodrager=4
Beast Shape II.MOD		CLASSES:Bloodrager=4
Bestow Curse.MOD			CLASSES:Bloodrager=4
Black Tentacles.MOD		CLASSES:Bloodrager=4
Calcific Touch.MOD		CLASSES:Bloodrager=4
Confusion.MOD			CLASSES:Bloodrager=4
Contagion.MOD			CLASSES:Bloodrager=4
Crushing Despair.MOD		CLASSES:Bloodrager=4
Detonate.MOD			CLASSES:Bloodrager=4
Dragon's Breath.MOD		CLASSES:Bloodrager=4
Earth Glide.MOD			CLASSES:Bloodrager=4
Elemental Body I.MOD		CLASSES:Bloodrager=4
Enervation.MOD			CLASSES:Bloodrager=4
Enlarge Person (Mass).MOD	CLASSES:Bloodrager=4
False Life (Greater).MOD	CLASSES:Bloodrager=4
Fear.MOD				CLASSES:Bloodrager=4
Fire Shield.MOD			CLASSES:Bloodrager=4
Firefall.MOD			CLASSES:Bloodrager=4
Ghost Wolf.MOD			CLASSES:Bloodrager=4
Hellmouth Lash.MOD		CLASSES:Bloodrager=4
Ice Storm.MOD			CLASSES:Bloodrager=4
Monstrous Physique II.MOD	CLASSES:Bloodrager=4
Moonstruck.MOD			CLASSES:Bloodrager=4
Pellet Blast.MOD			CLASSES:Bloodrager=4
Phantasmal Killer.MOD		CLASSES:Bloodrager=4
Reduce Person (Mass).MOD	CLASSES:Bloodrager=4
Ride Waves.MOD			CLASSES:Bloodrager=4
River of Wind.MOD			CLASSES:Bloodrager=4
Shocking Image.MOD		CLASSES:Bloodrager=4
Shout.MOD				CLASSES:Bloodrager=4
Slow.MOD				CLASSES:Bloodrager=4
Stoneskin.MOD			CLASSES:Bloodrager=4
Telekinetic Charge.MOD		CLASSES:Bloodrager=4
Touch of Slime.MOD		CLASSES:Bloodrager=4
Vermin Shape I.MOD		CLASSES:Bloodrager=4
Vitriolic Mist.MOD		CLASSES:Bloodrager=4
Volcanic Storm.MOD		CLASSES:Bloodrager=4
Wall of Fire.MOD			CLASSES:Bloodrager=4
Wall of Ice.MOD			CLASSES:Bloodrager=4
Wall of Sound.MOD			CLASSES:Bloodrager=4
Wreath of Blades.MOD		CLASSES:Bloodrager=4
