# Sat Sep 21 13:31:46 2019 -- reformatted by PCGen TidyLst v1.04.00
# ARCANE SPELL LIST

# Cantrips
# Spell Name			Classes of caster
Ghostly weapon.MOD		CLASSES:Arcane=3
Haste.MOD				CLASSES:Arcane=3
Hypnotic pattern.MOD		CLASSES:Arcane=3
Invisibility sphere.MOD		CLASSES:Arcane=3
Levitate.MOD			CLASSES:Arcane=3
Lightning bolt.MOD		CLASSES:Arcane=3
Locate.MOD				CLASSES:Arcane=3
Meld into stone.MOD		CLASSES:Arcane=3
Mind reading.MOD			CLASSES:Arcane=3
Nondetection.MOD			CLASSES:Arcane=3
Paralyze.MOD			CLASSES:Arcane=3
Secret page.MOD			CLASSES:Arcane=3
Shrink item.MOD			CLASSES:Arcane=3
Slow.MOD				CLASSES:Arcane=3
Stinking cloud.MOD		CLASSES:Arcane=3
Vampiric touch.MOD		CLASSES:Arcane=3
Wall of wind.MOD			CLASSES:Arcane=3
#4th-Level Spells
Aerial form.MOD			CLASSES:Arcane=4
Blink.MOD				CLASSES:Arcane=4
Clairvoyance.MOD			CLASSES:Arcane=4
Confusion.MOD			CLASSES:Arcane=4
Creation.MOD			CLASSES:Arcane=4
Detect scrying.MOD		CLASSES:Arcane=4
Dimension door.MOD		CLASSES:Arcane=4
Dimensional anchor.MOD		CLASSES:Arcane=4
Discern lies.MOD			CLASSES:Arcane=4
Enervation.MOD			CLASSES:Arcane=4
Fire shield.MOD			CLASSES:Arcane=4
Fly.MOD				CLASSES:Arcane=4
Freedom of movement.MOD		CLASSES:Arcane=4
Gaseous form.MOD			CLASSES:Arcane=4
Globe of invulnerability.MOD	CLASSES:Arcane=4
Hallucinatory terrain.MOD	CLASSES:Arcane=4
Nightmare.MOD			CLASSES:Arcane=4
Outcast's curse.MOD		CLASSES:Arcane=4
Phantasmal killer.MOD		CLASSES:Arcane=4
Private sanctum.MOD		CLASSES:Arcane=4
Resilient sphere.MOD		CLASSES:Arcane=4
Rope trick.MOD			CLASSES:Arcane=4
Shape stone.MOD			CLASSES:Arcane=4
Solid fog.MOD			CLASSES:Arcane=4
Spell immunity.MOD		CLASSES:Arcane=4
Stoneskin.MOD			CLASSES:Arcane=4
Suggestion.MOD			CLASSES:Arcane=4
Telepathy.MOD			CLASSES:Arcane=4
Veil.MOD				CLASSES:Arcane=4
Wall of fire.MOD			CLASSES:Arcane=4
Weapon storm.MOD			CLASSES:Arcane=4
#5th-Level Spells
Banishment.MOD			CLASSES:Arcane=5
Black tentacles.MOD		CLASSES:Arcane=5
Chromatic wall.MOD		CLASSES:Arcane=5
Cloak of colors.MOD		CLASSES:Arcane=5
Cloudkill.MOD			CLASSES:Arcane=5
Cone of cold.MOD			CLASSES:Arcane=5
Control water.MOD			CLASSES:Arcane=5
Crushing despair.MOD		CLASSES:Arcane=5
Drop dead.MOD			CLASSES:Arcane=5
Elemental form.MOD		CLASSES:Arcane=5
False vision.MOD			CLASSES:Arcane=5
Hallucination.MOD			CLASSES:Arcane=5
Illusory scene.MOD		CLASSES:Arcane=5
Mariner's curse.MOD		CLASSES:Arcane=5
Mind probe.MOD			CLASSES:Arcane=5
Passwall.MOD			CLASSES:Arcane=5
Prying eye.MOD			CLASSES:Arcane=5
Sending.MOD				CLASSES:Arcane=5
Shadow siphon.MOD			CLASSES:Arcane=5
Shadow walk.MOD			CLASSES:Arcane=5
Telekinetic haul.MOD		CLASSES:Arcane=5
Telepathic bond.MOD		CLASSES:Arcane=5
Tongues.MOD				CLASSES:Arcane=5
Wall of ice.MOD			CLASSES:Arcane=5
Wall of stone.MOD			CLASSES:Arcane=5
# 6th-Level Spells
Baleful polymorph.MOD		CLASSES:Arcane=6
Chain lightning.MOD		CLASSES:Arcane=6
Collective transposition.MOD	CLASSES:Arcane=6
Disintegrate.MOD			CLASSES:Arcane=6
Dominate.MOD			CLASSES:Arcane=6
Dragon form.MOD			CLASSES:Arcane=6
Feeblemind.MOD			CLASSES:Arcane=6
Flesh to stone.MOD		CLASSES:Arcane=6
Mislead.MOD				CLASSES:Arcane=6
Phantasmal calamity.MOD		CLASSES:Arcane=6
Purple worm sting.MOD		CLASSES:Arcane=6
Repulsion.MOD			CLASSES:Arcane=6
Scrying.MOD				CLASSES:Arcane=6
Spellwrack.MOD			CLASSES:Arcane=6
Teleport.MOD			CLASSES:Arcane=6
True seeing.MOD			CLASSES:Arcane=6
Vampiric exsanguination.MOD	CLASSES:Arcane=6
Vibrant pattern.MOD		CLASSES:Arcane=6
Wall of force.MOD			CLASSES:Arcane=6
# 7th-Level Spells
Contingency.MOD			CLASSES:Arcane=7
Dimensional lock.MOD		CLASSES:Arcane=7
Duplicate foe.MOD			CLASSES:Arcane=7
Energy aegis.MOD			CLASSES:Arcane=7
Fiery body.MOD			CLASSES:Arcane=7
Leng's sting.MOD			CLASSES:Arcane=7
Magnificent mansion.MOD		CLASSES:Arcane=7
Mask of terror.MOD		CLASSES:Arcane=7
Plane shift.MOD			CLASSES:Arcane=7
Power word blind.MOD		CLASSES:Arcane=7
Prismatic spray.MOD		CLASSES:Arcane=7
Project image.MOD			CLASSES:Arcane=7
Reverse gravity.MOD		CLASSES:Arcane=7
Spell turning.MOD			CLASSES:Arcane=7
Warp mind.MOD			CLASSES:Arcane=7
#8th-Level Spells
Antimagic field.MOD		CLASSES:Arcane=8
Disappearance.MOD			CLASSES:Arcane=8
Discern location.MOD		CLASSES:Arcane=8
Dream council.MOD			CLASSES:Arcane=8
Earthquake.MOD			CLASSES:Arcane=8
Horrid wilting.MOD		CLASSES:Arcane=8
Maze.MOD				CLASSES:Arcane=8
Mind blank.MOD			CLASSES:Arcane=8
Monstrosity form.MOD		CLASSES:Arcane=8
Polar ray.MOD			CLASSES:Arcane=8
Power word stun.MOD		CLASSES:Arcane=8
Prismatic wall.MOD		CLASSES:Arcane=8
Scintillating pattern.MOD	CLASSES:Arcane=8
Uncontrollable dance.MOD	CLASSES:Arcane=8
Unrelenting observation.MOD	CLASSES:Arcane=8
#9th-Level Spells
Disjunction.MOD			CLASSES:Arcane=9
Foresight.MOD			CLASSES:Arcane=9
Implosion.MOD			CLASSES:Arcane=9
Meteor swarm.MOD			CLASSES:Arcane=9
Power word kill.MOD		CLASSES:Arcane=9
Prismatic sphere.MOD		CLASSES:Arcane=9
Resplendent mansion.MOD		CLASSES:Arcane=9
Shapechange.MOD			CLASSES:Arcane=9
Weird.MOD				CLASSES:Arcane=9
#10th-Level Spells
Gate.MOD				CLASSES:Arcane=10
Time stop.MOD			CLASSES:Arcane=10
Wish.MOD				CLASSES:Arcane=10

### Divine Spell List
#Cantrips
Chill touch.MOD			CLASSES:Divine=0
Daze.MOD				CLASSES:Divine=0
Detect magic.MOD			CLASSES:Divine=0
Disrupt undead.MOD		CLASSES:Divine=0
Forbidding ward.MOD		CLASSES:Divine=0
Guidance.MOD			CLASSES:Divine=0
Know direction.MOD		CLASSES:Divine=0
Light.MOD				CLASSES:Divine=0
Message.MOD				CLASSES:Divine=0
Prestidigitation.MOD		CLASSES:Divine=0
Read aura.MOD			CLASSES:Divine=0
Shield.MOD				CLASSES:Divine=0
Sigil.MOD				CLASSES:Divine=0
Stabilize.MOD			CLASSES:Divine=0
#1st-Level Spells
Air bubble.MOD			CLASSES:Divine=1
Alarm.MOD				CLASSES:Divine=1
Bane.MOD				CLASSES:Divine=1
Bless.MOD				CLASSES:Divine=1
Command.MOD				CLASSES:Divine=1
Create water.MOD			CLASSES:Divine=1
Detect alignment.MOD		CLASSES:Divine=1
Detect poison.MOD			CLASSES:Divine=1
Disrupting weapons.MOD		CLASSES:Divine=1
Fear.MOD				CLASSES:Divine=1
Harm.MOD				CLASSES:Divine=1
Heal.MOD				CLASSES:Divine=1
Lock.MOD				CLASSES:Divine=1
Magic weapon.MOD			CLASSES:Divine=1
Mending.MOD				CLASSES:Divine=1
Protection.MOD			CLASSES:Divine=1
Purify food and drink.MOD	CLASSES:Divine=1
Ray of enfeeblement.MOD		CLASSES:Divine=1
Sanctuary.MOD			CLASSES:Divine=1
Summon monster.MOD		CLASSES:Divine=1
Ventriloquism.MOD			CLASSES:Divine=1
#2nd-Level Spells
Augury.MOD				CLASSES:Divine=2
Calm emotions.MOD			CLASSES:Divine=2
Continual flame.MOD		CLASSES:Divine=2
Create food.MOD			CLASSES:Divine=2
Darkness.MOD			CLASSES:Divine=2
Darkvision.MOD			CLASSES:Divine=2
Deafness.MOD			CLASSES:Divine=2
Death knell.MOD			CLASSES:Divine=2
Endure elements.MOD		CLASSES:Divine=2
Faerie fire.MOD			CLASSES:Divine=2
Gentle repose.MOD			CLASSES:Divine=2
Ghoulish cravings.MOD		CLASSES:Divine=2
Remove fear.MOD			CLASSES:Divine=2
Resist energy.MOD			CLASSES:Divine=2
Restoration.MOD			CLASSES:Divine=2
Restore senses.MOD		CLASSES:Divine=2
See invisibility.MOD		CLASSES:Divine=2
Shield other.MOD			CLASSES:Divine=2
Silence.MOD				CLASSES:Divine=2
Sound burst.MOD			CLASSES:Divine=2
Spiritual weapon.MOD		CLASSES:Divine=2
Status.MOD				CLASSES:Divine=2
Undetectable alignment.MOD	CLASSES:Divine=2
Water breathing.MOD		CLASSES:Divine=2
Water walk.MOD			CLASSES:Divine=2
#3rd-Level Spells
Bind undead.MOD			CLASSES:Divine=3
Blindness.MOD			CLASSES:Divine=3
Circle of protection.MOD	CLASSES:Divine=3
Crisis of faith.MOD		CLASSES:Divine=3
Dispel magic.MOD			CLASSES:Divine=3
Dream message.MOD			CLASSES:Divine=3
Heroism.MOD				CLASSES:Divine=3
Locate.MOD				CLASSES:Divine=3
Neutralize poison.MOD		CLASSES:Divine=3
Remove disease.MOD		CLASSES:Divine=3
Sanctified ground.MOD		CLASSES:Divine=3
Searing light.MOD			CLASSES:Divine=3
Vampiric touch.MOD		CLASSES:Divine=3
Zone of truth.MOD			CLASSES:Divine=3
#4th-Level Spells
Air walk.MOD			CLASSES:Divine=4
Dimensional anchor.MOD		CLASSES:Divine=4
Discern lies.MOD			CLASSES:Divine=4
Divine wrath.MOD			CLASSES:Divine=4
Enervation.MOD			CLASSES:Divine=4
Freedom of movement.MOD		CLASSES:Divine=4
Globe of invulnerability.MOD	CLASSES:Divine=4
Outcast's curse.MOD		CLASSES:Divine=4
Read omens.MOD			CLASSES:Divine=4
Remove curse.MOD			CLASSES:Divine=4
Spell immunity.MOD		CLASSES:Divine=4
Talking corpse.MOD		CLASSES:Divine=4
#5th-Level Spells
Abyssal plague.MOD		CLASSES:Divine=5
Banishment.MOD			CLASSES:Divine=5
Breath of life.MOD		CLASSES:Divine=5
Death ward.MOD			CLASSES:Divine=5
Flame strike.MOD			CLASSES:Divine=5
Prying eye.MOD			CLASSES:Divine=5
Sending.MOD				CLASSES:Divine=5
Shadow blast.MOD			CLASSES:Divine=5
Spiritual guardian.MOD		CLASSES:Divine=5
#6th-Level Spells
Blade barrier.MOD			CLASSES:Divine=6
Field of life.MOD			CLASSES:Divine=6
Raise dead.MOD			CLASSES:Divine=6
Repulsion.MOD			CLASSES:Divine=6
Righteous might.MOD		CLASSES:Divine=6
Spellwrack.MOD			CLASSES:Divine=6
Spirit blast.MOD			CLASSES:Divine=6
Stone tell.MOD			CLASSES:Divine=6
Stone to flesh.MOD		CLASSES:Divine=6
True seeing.MOD			CLASSES:Divine=6
Vampiric exsanguination.MOD	CLASSES:Divine=6
#7th-Level Spells
Dimensional lock.MOD		CLASSES:Divine=7
Divine decree.MOD			CLASSES:Divine=7
Energy aegis.MOD			CLASSES:Divine=7
Ethereal jaunt.MOD		CLASSES:Divine=7
Finger of death.MOD		CLASSES:Divine=7
Leng's sting.MOD			CLASSES:Divine=7
Plane shift.MOD			CLASSES:Divine=7
Regenerate.MOD			CLASSES:Divine=7
Weakening ground.MOD		CLASSES:Divine=7
#8th-Level Spells
Antimagic field.MOD		CLASSES:Divine=8
Discern location.MOD		CLASSES:Divine=8
Divine aura.MOD			CLASSES:Divine=8
Divine inspiration.MOD		CLASSES:Divine=8
Moment of renewal.MOD		CLASSES:Divine=8
Spiritual epidemic.MOD		CLASSES:Divine=8
Wind walk.MOD			CLASSES:Divine=8
#9th-Level Spells
Bind soul.MOD			CLASSES:Divine=9
Crusade.MOD				CLASSES:Divine=9
Foresight.MOD			CLASSES:Divine=9
Overwhelming presence.MOD	CLASSES:Divine=9
Revival.MOD				CLASSES:Divine=9
Wail of the banshee.MOD		CLASSES:Divine=9
Weapon of judgment.MOD		CLASSES:Divine=9
# 10th-Level Spells
Avatar.MOD				CLASSES:Divine=10
Gate.MOD				CLASSES:Divine=10
Miracle.MOD				CLASSES:Divine=10

# Occult Spell List
#Cantrips
Chill touch.MOD			CLASSES:Occult=0
Dancing lights.MOD		CLASSES:Occult=0
Daze.MOD				CLASSES:Occult=0
Detect magic.MOD			CLASSES:Occult=0
Disrupt undead.MOD		CLASSES:Occult=0
Forbidding ward.MOD		CLASSES:Occult=0
Ghost sound.MOD			CLASSES:Occult=0
Guidance.MOD			CLASSES:Occult=0
Know direction.MOD		CLASSES:Occult=0
Light.MOD				CLASSES:Occult=0
Mage hand.MOD			CLASSES:Occult=0
Message.MOD				CLASSES:Occult=0
Prestidigitation.MOD		CLASSES:Occult=0
Read aura.MOD			CLASSES:Occult=0
Shield.MOD				CLASSES:Occult=0
Sigil.MOD				CLASSES:Occult=0
Telekinetic projectile.MOD	CLASSES:Occult=0
#1st-Level Spells
Alarm.MOD				CLASSES:Occult=1
Bane.MOD				CLASSES:Occult=1
Bless.MOD				CLASSES:Occult=1
Charm.MOD				CLASSES:Occult=1
Color spray.MOD			CLASSES:Occult=1
Command.MOD				CLASSES:Occult=1
Detect alignment.MOD		CLASSES:Occult=1
Fear.MOD				CLASSES:Occult=1
Floating disk.MOD			CLASSES:Occult=1
Grim tendrils.MOD			CLASSES:Occult=1
Illusory disguise.MOD		CLASSES:Occult=1
Illusory object.MOD		CLASSES:Occult=1
Item facade.MOD			CLASSES:Occult=1
Lock.MOD				CLASSES:Occult=1
Mage armor.MOD			CLASSES:Occult=1
Magic aura.MOD			CLASSES:Occult=1
Magic missile.MOD			CLASSES:Occult=1
Magic weapon.MOD			CLASSES:Occult=1
Mending.MOD				CLASSES:Occult=1
Mindlink.MOD			CLASSES:Occult=1
Phantom pain.MOD			CLASSES:Occult=1
Protection.MOD			CLASSES:Occult=1
Ray of enfeeblement.MOD		CLASSES:Occult=1
Sanctuary.MOD			CLASSES:Occult=1
Sleep.MOD				CLASSES:Occult=1
Soothe.MOD				CLASSES:Occult=1
Summon monster.MOD		CLASSES:Occult=1
True strike.MOD			CLASSES:Occult=1
Unseen servant.MOD		CLASSES:Occult=1
Ventriloquism.MOD			CLASSES:Occult=1
#2nd-Level Spells
Augury.MOD				CLASSES:Occult=2
Blur.MOD				CLASSES:Occult=2
Calm emotions.MOD			CLASSES:Occult=2
Comprehend language.MOD		CLASSES:Occult=2
Continual flame.MOD		CLASSES:Occult=2
Darkness.MOD			CLASSES:Occult=2
Darkvision.MOD			CLASSES:Occult=2
Deafness.MOD			CLASSES:Occult=2
Death knell.MOD			CLASSES:Occult=2
Faerie fire.MOD			CLASSES:Occult=2
False life.MOD			CLASSES:Occult=2
Gentle repose.MOD			CLASSES:Occult=2
Ghoulish cravings.MOD		CLASSES:Occult=2
Hideous laughter.MOD		CLASSES:Occult=2
Humanoid form.MOD			CLASSES:Occult=2
Illusory creature.MOD		CLASSES:Occult=2
Invisibility.MOD			CLASSES:Occult=2
Knock.MOD				CLASSES:Occult=2
Magic mouth.MOD			CLASSES:Occult=2
Mirror image.MOD			CLASSES:Occult=2
Misdirection.MOD			CLASSES:Occult=2
Paranoia.MOD			CLASSES:Occult=2
Phantom steed.MOD			CLASSES:Occult=2
Remove fear.MOD			CLASSES:Occult=2
Remove paralysis.MOD		CLASSES:Occult=2
Resist energy.MOD			CLASSES:Occult=2
Restoration.MOD			CLASSES:Occult=2
Restore senses.MOD		CLASSES:Occult=2
See invisibility.MOD		CLASSES:Occult=2
Silence.MOD				CLASSES:Occult=2
Sound burst.MOD			CLASSES:Occult=2
Spectral hand.MOD			CLASSES:Occult=2
Spiritual weapon.MOD		CLASSES:Occult=2
Status.MOD				CLASSES:Occult=2
Telekinetic maneuver.MOD	CLASSES:Occult=2
Touch of idiocy.MOD		CLASSES:Occult=2
Undetectable alignment.MOD	CLASSES:Occult=2
#3rd-Level Spells
Bind undead.MOD			CLASSES:Occult=3
Blindness.MOD			CLASSES:Occult=3
Circle of protection.MOD	CLASSES:Occult=3
Clairaudience.MOD			CLASSES:Occult=3
Dispel magic.MOD			CLASSES:Occult=3
Dream message.MOD			CLASSES:Occult=3
Enthrall.MOD			CLASSES:Occult=3
Ghostly weapon.MOD		CLASSES:Occult=3
Haste.MOD				CLASSES:Occult=3
Heroism.MOD				CLASSES:Occult=3
Hypercognition.MOD		CLASSES:Occult=3
Hypnotic pattern.MOD		CLASSES:Occult=3
Invisibility sphere.MOD		CLASSES:Occult=3
Levitate.MOD			CLASSES:Occult=3
Locate.MOD				CLASSES:Occult=3
Mind reading.MOD			CLASSES:Occult=3
Nondetection.MOD			CLASSES:Occult=3
Paralyze.MOD			CLASSES:Occult=3
Secret page.MOD			CLASSES:Occult=3
Slow.MOD				CLASSES:Occult=3
Vampiric touch.MOD		CLASSES:Occult=3
Zone of truth.MOD			CLASSES:Occult=3
#4th-Level Spells
Blink.MOD				CLASSES:Occult=4
Clairvoyance.MOD			CLASSES:Occult=4
Confusion.MOD			CLASSES:Occult=4
Detect scrying.MOD		CLASSES:Occult=4
Dimension door.MOD		CLASSES:Occult=4
Dimensional anchor.MOD		CLASSES:Occult=4
Discern lies.MOD			CLASSES:Occult=4
Enervation.MOD			CLASSES:Occult=4
Fly.MOD				CLASSES:Occult=4
Gaseous form.MOD			CLASSES:Occult=4
Globe of invulnerability.MOD	CLASSES:Occult=4
Hallucinatory terrain.MOD	CLASSES:Occult=4
Modify memory.MOD			CLASSES:Occult=4
Nightmare.MOD			CLASSES:Occult=4
Outcast's curse.MOD		CLASSES:Occult=4
Phantasmal killer.MOD		CLASSES:Occult=4
Private sanctum.MOD		CLASSES:Occult=4
Read omens.MOD			CLASSES:Occult=4
Remove curse.MOD			CLASSES:Occult=4
Resilient sphere.MOD		CLASSES:Occult=4
Rope trick.MOD			CLASSES:Occult=4
Spell immunity.MOD		CLASSES:Occult=4
Suggestion.MOD			CLASSES:Occult=4
Talking corpse.MOD		CLASSES:Occult=4
Telepathy.MOD			CLASSES:Occult=4
Veil.MOD				CLASSES:Occult=4
#5th-Level Spells
Abyssal plague.MOD		CLASSES:Occult=5
Banishment.MOD			CLASSES:Occult=5
Black tentacles.MOD		CLASSES:Occult=5
Chromatic wall.MOD		CLASSES:Occult=5
Cloak of colors.MOD		CLASSES:Occult=5
Crushing despair.MOD		CLASSES:Occult=5
Death ward.MOD			CLASSES:Occult=5
Drop dead.MOD			CLASSES:Occult=5
False vision.MOD			CLASSES:Occult=5
Hallucination.MOD			CLASSES:Occult=5
Illusory scene.MOD		CLASSES:Occult=5
Mariner's curse.MOD		CLASSES:Occult=5
Mind probe.MOD			CLASSES:Occult=5
Prying eye.MOD			CLASSES:Occult=5
Sending.MOD				CLASSES:Occult=5
Shadow blast.MOD			CLASSES:Occult=5
Shadow siphon.MOD			CLASSES:Occult=5
Shadow walk.MOD			CLASSES:Occult=5
Synaptic pulse.MOD		CLASSES:Occult=5
Synesthesia.MOD			CLASSES:Occult=5
Telekinetic haul.MOD		CLASSES:Occult=5
Telepathic bond.MOD		CLASSES:Occult=5
Tongues.MOD				CLASSES:Occult=5
#6th-Level Spells
Collective transposition.MOD	CLASSES:Occult=6
Dominate.MOD			CLASSES:Occult=6
Feeblemind.MOD			CLASSES:Occult=6
Mislead.MOD				CLASSES:Occult=6
Phantasmal calamity.MOD		CLASSES:Occult=6
Repulsion.MOD			CLASSES:Occult=6
Scrying.MOD				CLASSES:Occult=6
Spellwrack.MOD			CLASSES:Occult=6
Spirit blast.MOD			CLASSES:Occult=6
Teleport.MOD			CLASSES:Occult=6
True seeing.MOD			CLASSES:Occult=6
Vampiric exsanguination.MOD	CLASSES:Occult=6
Vibrant pattern.MOD		CLASSES:Occult=6
Wall of force.MOD			CLASSES:Occult=6
#7th-Level Spells
Dimensional lock.MOD		CLASSES:Occult=7
Duplicate foe.MOD			CLASSES:Occult=7
Energy aegis.MOD			CLASSES:Occult=7
Ethereal jaunt.MOD		CLASSES:Occult=7
Leng's sting.MOD			CLASSES:Occult=7
Magnificent mansion.MOD		CLASSES:Occult=7
Mask of terror.MOD		CLASSES:Occult=7
Plane shift.MOD			CLASSES:Occult=7
Possession.MOD			CLASSES:Occult=7
Prismatic spray.MOD		CLASSES:Occult=7
Project image.MOD			CLASSES:Occult=7
Retrocognition.MOD		CLASSES:Occult=7
Reverse gravity.MOD		CLASSES:Occult=7
Visions of danger.MOD		CLASSES:Occult=7
Warp mind.MOD			CLASSES:Occult=7
#8th-Level Spells
Antimagic field.MOD		CLASSES:Occult=8
Disappearance.MOD			CLASSES:Occult=8
Discern location.MOD		CLASSES:Occult=8
Dream council.MOD			CLASSES:Occult=8
Maze.MOD				CLASSES:Occult=8
Mind blank.MOD			CLASSES:Occult=8
Prismatic wall.MOD		CLASSES:Occult=8
Scintillating pattern.MOD	CLASSES:Occult=8
Spiritual epidemic.MOD		CLASSES:Occult=8
Uncontrollable dance.MOD	CLASSES:Occult=8
Unrelenting observation.MOD	CLASSES:Occult=8
#9th-Level Spells
Bind soul.MOD			CLASSES:Occult=9
Foresight.MOD			CLASSES:Occult=9
Overwhelming presence.MOD	CLASSES:Occult=9
Prismatic sphere.MOD		CLASSES:Occult=9
Resplendent mansion.MOD		CLASSES:Occult=9
Unfathomable song.MOD		CLASSES:Occult=9
Wail of the banshee.MOD		CLASSES:Occult=9
Weird.MOD				CLASSES:Occult=9
#10th-Level Spells
Alter reality.MOD			CLASSES:Occult=10
Fabricated truth.MOD		CLASSES:Occult=10
Gate.MOD				CLASSES:Occult=10
Time stop.MOD			CLASSES:Occult=10

# Primal Spell List
#Cantrips
Acid splash.MOD			CLASSES:Primal=0
Dancing lights.MOD		CLASSES:Primal=0
Detect magic.MOD			CLASSES:Primal=0
Disrupt undead.MOD		CLASSES:Primal=0
Electric arc.MOD			CLASSES:Primal=0
Guidance.MOD			CLASSES:Primal=0
Know direction.MOD		CLASSES:Primal=0
Light.MOD				CLASSES:Primal=0
Prestidigitation.MOD		CLASSES:Primal=0
Produce flame.MOD			CLASSES:Primal=0
Ray of frost.MOD			CLASSES:Primal=0
Read aura.MOD			CLASSES:Primal=0
Sigil.MOD				CLASSES:Primal=0
Stabilize.MOD			CLASSES:Primal=0
Tanglefoot.MOD			CLASSES:Primal=0
#1st-Level Spells
Air bubble.MOD			CLASSES:Primal=1
Alarm.MOD				CLASSES:Primal=1
Ant haul.MOD			CLASSES:Primal=1
Burning hands.MOD			CLASSES:Primal=1
Charm.MOD				CLASSES:Primal=1
